timestamp_pretty,timestamp,msgid,targetType,mmsi,lat,long,posacc,sog,cog,shipType,dimBow,draught,dimPort,dimStarboard,dimStern,month,week,imo,country,name,callsign
1/4/2018 5:04,1.52E+12,1,A,211755650,57.716232,11.958095,0,0,302.3,FISHING,35,5.8,7,3,15,4,13,9214484,Germany Federal Republic of,KRISTIN,DFJZ
1/4/2018 5:04,1.52E+12,1,A,209204000,54.359848,9.8702135,0,8.4,117,CARGO,123,8.4,16,6,17,4,13,9371426,Cyprus Republic of,PICTOR J,5BEE3
1/4/2018 5:04,1.52E+12,3,A,209211000,62.476055,17.34319,1,0,11.6,CARGO,74,5.6,6,7,15,4,13,9196199,Cyprus Republic of,FRI PORSGRUNN,5BFG4
1/4/2018 5:04,1.52E+12,3,A,211637070,54.386032,10.166086,1,0,76,LAW_ENFORCEMENT,8,2.2,5,1,20,4,13,9109067,Germany Federal Republic of,KNIEPSAND,DLVP
1/4/2018 5:04,1.52E+12,1,A,211787060,54.337883,10.169746,1,0,321,PASSENGER,49,3.8,9,9,49,4,13,9481805,Germany Federal Republic of,MV HIIUMAA,DMEK
1/4/2018 5:04,1.52E+12,3,A,211338680,54.30599,13.117338,0,0,175,UNKNOWN,14,1.8,7,2,19,4,13,9218818,Germany Federal Republic of,RANZOW,DBHH
1/4/2018 5:04,1.52E+12,1,A,210008000,55.22111,13.170644,1,15.9,97.1,CARGO,134,7,13,8,7,4,13,9328027,Cyprus Republic of,JORK RULER,5BXR2
1/4/2018 5:04,1.52E+12,3,A,209896000,53.898804,14.255602,1,0,346,PASSENGER,25,5.9,19,3,135,4,13,7527887,Cyprus Republic of,KOPERNIK,5BXL3
1/4/2018 5:04,1.52E+12,1,A,211727510,54.38735,11.989284,1,16.2,345.1,PASSENGER,22,5.3,15,12,148,4,13,9587855,Germany Federal Republic of,BERLIN,DKDF2
1/4/2018 5:04,1.52E+12,3,A,211149000,55.37208,13.152284,1,0,9,PASSENGER,19,5.7,12,14,158,4,13,8703232,Germany Federal Republic of,TOM SAWYER,DGRH
1/4/2018 5:04,1.52E+12,3,A,211890000,54.137756,13.764435,0,0.1,181,PASSENGER,10,2.4,6,4,58,4,13,7211440,Germany Federal Republic of,KLOAR KIMMING,DJEH
1/4/2018 5:04,1.52E+12,3,A,205689000,59.173866,17.66455,1,0,341,CARGO,76,4.9,6,6,6,4,13,9345362,Belgium,FAST HERMAN,ONIO
1/4/2018 5:05,1.52E+12,3,A,211214250,54.32942,10.149365,0,0.1,276.6,DREDGING,21,2.9,5,3,9,4,13,7360942,Germany Federal Republic of,LITTORINA,DLMG
1/4/2018 5:05,1.52E+12,3,A,209176000,59.868935,30.215117,0,0,287.3,CARGO,82,6.7,11,7,52,4,13,8860444,Cyprus Republic of,FRIO ARKHANGELSK,5BWW4
1/4/2018 5:05,1.52E+12,3,A,211343680,54.150955,12.101485,0,0,353,PASSENGER,11,5.7,15,15,180,4,13,9217230,Germany Federal Republic of,NILS HOLGERSSON,DNPI
1/4/2018 5:05,1.52E+12,3,A,211316340,54.4685,9.84965,1,0,168.9,LAW_ENFORCEMENT,19,5.1,6,6,53,4,13,9191541,Germany Federal Republic of,SEEADLER,DBFC
1/4/2018 5:05,1.52E+12,1,A,211611070,54.371628,10.175161,0,2.5,203.3,TUG,13,5.3,5,3,15,4,13,9241243,Germany Federal Republic of,STEIN,DKYR
1/4/2018 5:05,1.52E+12,3,A,209070000,55.46875,10.531578,1,0.1,57.2,UNKNOWN,45,6.1,10,10,65,4,13,9523378,Cyprus Republic of,POLAR QUEEN,5BDG3
1/4/2018 5:05,1.52E+12,3,A,210326000,56.413254,10.925872,0,0,290.9,UNKNOWN,28,4,6,8,80,4,13,8422723,Cyprus Republic of,ODIN R,P3GX7
1/4/2018 5:05,1.52E+12,1,A,211896000,54.31354,10.133594,1,0,343.6,UNDEFINED,0,2.3,0,0,0,4,13,8400074,Germany Federal Republic of,STRANDE,DFRQ
1/4/2018 5:05,1.52E+12,3,A,211271330,54.373295,10.9851885,0,0,286.1,FISHING,15,3,4,3,9,4,13,9034183,Germany Federal Republic of,BLEIBTREU,DMHR
1/4/2018 5:05,1.52E+12,3,A,211215210,54.179745,12.091659,0,0.1,179.7,PASSENGER,39,1.8,4,4,10,4,13,5302063,Germany Federal Republic of,BALTICA,DJCC
1/4/2018 5:05,1.52E+12,3,A,211436320,54.111523,12.092195,1,0,311.5,DIVING,6,2.8,6,1,23,4,13,9096387,Germany Federal Republic of,BALTIC TAUCHER II,DECT2
1/4/2018 5:05,1.52E+12,1,A,211422510,57.522835,11.285383,1,12.8,132.4,TANKER,20,7.3,14,14,157,4,13,9255490,Germany Federal Republic of,SEARAY,DEEV
1/4/2018 5:06,1.52E+12,3,A,211442520,54.1042,10.81083,1,0,329,TUG,8,2.8,4,4,16,4,13,6609705,Germany Federal Republic of,NOORMAN,DJQV
1/4/2018 5:06,1.52E+12,1,A,209876000,53.89529,14.273662,1,0,333,SAILING,0,4.4,0,0,0,4,13,8407711,Cyprus Republic of,MENTOR,5BWT3
1/4/2018 5:06,1.52E+12,3,A,211228170,53.906933,14.2488165,1,0,10.5,PASSENGER,10,1.6,5,2,23,4,13,6720834,Germany Federal Republic of,ADLER XI,DJQH
1/4/2018 5:06,1.52E+12,3,A,211409660,54.30517,13.115748,0,0,301,LAW_ENFORCEMENT,16,1.7,4,6,28,4,13,9296949,Germany Federal Republic of,CAPELLA,DBBB
1/4/2018 5:06,1.52E+12,1,A,209777000,57.86003,20.004723,0,12.2,37,CARGO,166,9.6,20,6,18,4,13,9354533,Cyprus Republic of,VLADIMIR,5BSL2
1/4/2018 5:06,1.52E+12,1,A,209114000,57.441185,10.552852,0,0,354.9,CARGO,79,2.5,5,7,10,4,13,9173185,Cyprus Republic of,RIX AMETHYST,5BQN4
1/4/2018 5:06,1.52E+12,1,A,209488000,54.946545,13.47825,1,10.2,244.8,CARGO,79,5.9,8,5,10,4,13,9190183,Cyprus Republic of,FRI BREVIK,5BFH4
1/4/2018 5:06,1.52E+12,1,A,211845000,56.915165,20.654333,1,20.2,182,CARGO,141,7.3,11,11,13,4,13,9336244,Germany Federal Republic of,CONTAINERSHIPS 8,DDAF2
1/4/2018 5:06,1.52E+12,3,A,210852000,55.176617,13.885283,0,4.4,93.4,CARGO,45,3.8,7,7,45,4,13,9211066,Cyprus Republic of,FRI KARMSUND,5BBW4
1/4/2018 5:06,1.52E+12,1,A,211190000,54.567616,11.28055,0,13.5,22,PASSENGER,17,6,12,12,124,4,13,9151539,Germany Federal Republic of,SCHLESWIG-HOLSTEIN,DMLM
1/4/2018 5:06,1.52E+12,3,A,210445000,54.223156,12.008277,0,0.1,333,TANKER,73,4.3,7,5,16,4,13,9200081,Cyprus Republic of,KAPRIFOL,5BXX2
1/4/2018 5:06,1.52E+12,3,A,211298240,54.10993,12.087202,0,0,131.4,ANTI_POLLUTION,37,2.3,7,3,12,4,13,9181089,Germany Federal Republic of,VILM,DFGH
1/4/2018 5:06,1.52E+12,1,A,210084000,59.107975,19.625711,1,11.6,35.6,CARGO,93,7.9,17,1,17,4,13,9516179,Cyprus Republic of,SEA ENDURANCE,5BQB3
1/4/2018 5:06,1.52E+12,3,A,205489000,55.0979,14.6876335,1,0,303,CARGO,61,4.4,5,6,14,4,13,8415184,Belgium,MARSCHENLAND,ONES
1/4/2018 5:06,1.52E+12,1,A,211577000,56.357784,11.481118,1,15.7,30.5,CARGO,24,8.7,13,13,136,4,13,9458901,Germany Federal Republic of,SVENJA,DIJA2
1/4/2018 5:07,1.52E+12,1,A,211223400,54.154106,12.093362,0,0,203,TUG,7,4.9,4,6,18,4,13,7407817,Germany Federal Republic of,FAIRPLAY II,DNFZ
1/4/2018 5:07,1.52E+12,1,A,211227920,54.134296,13.768675,0,0,253.3,PASSENGER,7,2.4,3,5,26,4,13,8013144,Germany Federal Republic of,MOENCHGUT,DJSO
1/4/2018 5:07,1.52E+12,3,A,211570140,54.369076,10.136732,1,0,334.2,UNKNOWN,8,2.7,5,4,18,4,13,9644067,Germany Federal Republic of,SAATSEE,DLJU
1/4/2018 5:07,1.52E+12,3,A,209066000,54.401287,12.149598,0,10.7,87,TANKER,80,4.8,8,8,22,4,13,9778002,Cyprus Republic of,AMULETH,5BTE4
1/4/2018 5:07,1.52E+12,3,A,209273000,57.045006,24.077477,0,0,213.3,CARGO,76,5.3,7,8,14,4,13,9472012,Cyprus Republic of,ALSTERTAL,5BMF2
1/4/2018 5:07,1.52E+12,1,A,209588000,58.29855,24.419416,0,2.7,70.5,CARGO,74,3.6,6,7,14,4,13,8915744,Cyprus Republic of,THURKUS,5BZJ2
1/4/2018 5:07,1.52E+12,3,A,210547000,55.649975,21.160383,0,0,171.4,CARGO,83,3.9,7,7,16,4,13,9194098,Cyprus Republic of,SWE FREIGHTER,5BFU4
1/4/2018 5:07,1.52E+12,3,A,211180000,54.149033,9.362418,0,0.2,196.8,CARGO,153,8.7,15,12,15,4,13,9372274,Germany Federal Republic of,THETIS D,DGOS2
1/4/2018 5:07,1.52E+12,3,A,211378550,54.313385,13.10035,1,0,0,UNKNOWN,14,2.1,4,4,18,4,13,9246956,Germany Federal Republic of,STRELASUND,DBVE
1/4/2018 5:08,1.52E+12,3,A,209151000,55.425613,13.821123,0,0,283.2,CARGO,60,3.8,6,6,18,4,13,9194270,Cyprus Republic of,RIX ATLANTIC,5BWM4
1/4/2018 5:08,1.52E+12,1,A,210230000,55.97053,16.5257,0,6.7,47.8,CARGO,74,3.9,5,8,16,4,13,9190262,Cyprus Republic of,PARAMAR,P3ZD9
1/4/2018 5:08,1.52E+12,1,A,211245200,55.34622,13.142032,1,14.2,16.5,PASSENGER,28,6.2,22,7,172,4,13,9131797,Germany Federal Republic of,MECKLENBURG VORPOMME,DQLV
1/4/2018 5:08,1.52E+12,3,A,211399000,54.319687,10.146236,0,0,0,UNDEFINED,21,5,6,4,33,4,13,5148754,Germany Federal Republic of,HDW HERKULES,DKGN
1/4/2018 5:08,1.52E+12,3,A,211223780,54.110966,12.106564,1,0,279,TUG,8,3.9,7,2,20,4,13,9107409,Germany Federal Republic of,FAIRPLAY XII,DMJT
1/4/2018 5:08,1.52E+12,1,A,211265530,54.565834,10.967667,1,14,84,CARGO,86,5.1,16,3,10,4,13,9173329,Germany Federal Republic of,RAGNA,DGOG
1/4/2018 5:08,1.52E+12,1,A,211188000,54.63595,11.325617,1,13.2,207,PASSENGER,24,5.5,12,12,118,4,13,9151541,Germany Federal Republic of,DEUTSCHLAND,DMLQ
1/4/2018 5:08,1.52E+12,3,A,211787060,54.33788,10.16975,1,0,321,PASSENGER,49,3.8,9,9,49,4,13,9481805,Germany Federal Republic of,MV HIIUMAA,DMEK
1/4/2018 5:08,1.52E+12,3,A,211271330,54.373257,10.985237,0,0,285.5,FISHING,15,3,4,3,9,4,13,9034183,Germany Federal Republic of,BLEIBTREU,DMHR
1/4/2018 5:08,1.52E+12,3,A,211719910,54.51263,13.644228,0,0,330.2,HSC,18,3,5,4,10,4,13,9782132,Germany Federal Republic of,PRESTO,DKDA2
1/4/2018 5:08,1.52E+12,1,A,211216490,54.15383,12.093,0,0,270,TUG,10,4.5,4,4,19,4,13,9021124,Germany Federal Republic of,BUGSIER 16,DADR
1/4/2018 5:08,1.52E+12,1,A,210434000,54.51126,12.189345,0,9.2,199.3,CARGO,69,5.2,3,9,13,4,13,8906286,Cyprus Republic of,SYLVE,P3ZM8
1/4/2018 5:08,1.52E+12,1,A,209792000,59.51296,21.613838,1,15.3,277,CARGO,139,8.5,11,12,12,4,13,9461594,Cyprus Republic of,STEFAN SIBUM,5BQX3
1/4/2018 5:08,1.52E+12,1,A,210521000,55.432632,12.704965,0,12.5,7.5,CARGO,130,6.6,10,12,8,4,13,9360996,Cyprus Republic of,STEEN,5BUK3
1/4/2018 5:08,1.52E+12,3,A,210426000,63.38862,20.652136,0,0.2,349.5,TUG,17,5.7,7,9,55,4,13,8203141,Cyprus Republic of,THETIS,5BMW4
1/4/2018 5:08,1.52E+12,3,A,211471230,54.513363,13.64722,0,0,323.4,PORT_TENDER,18,2.8,2,11,7,4,13,9514119,Germany Federal Republic of,WINDEA FIVE,DCMS
1/4/2018 5:08,1.52E+12,3,A,209432000,57.11896,23.85015,0,0.1,341.2,CARGO,80,3.8,8,7,10,4,13,9017393,Cyprus Republic of,WILSON SKY,P3VJ8
1/4/2018 5:08,1.52E+12,3,A,209139000,59.909225,30.232727,1,0,9.2,CARGO,118,8.8,5,17,25,4,13,9365661,Cyprus Republic of,ESL AUSTRALIA,5BVC4
1/4/2018 5:08,1.52E+12,3,A,209808000,54.48395,13.58717,0,0.1,231.9,TUG,12,4,4,6,18,4,13,9658276,Cyprus Republic of,TERRAMARE 1,5BUG3
1/4/2018 5:08,1.52E+12,1,A,210035000,57.76782,18.077847,0,9.3,28.1,CARGO,142,5.3,12,12,10,4,13,9514755,Cyprus Republic of,NORDIC HAMBURG,5BXT2
1/4/2018 5:08,1.52E+12,1,A,211638130,54.111977,12.08967,1,0,0,UNKNOWN,36,3.6,5,5,13,4,13,6818617,Germany Federal Republic of,KREBS HELIOS,DJFO2
1/4/2018 5:09,1.52E+12,1,A,210318000,54.53241,12.209318,0,11.1,198.4,TANKER,70,5.8,2,13,20,4,13,9377092,Cyprus Republic of,LEENI,C4LT2
1/4/2018 5:09,1.52E+12,3,A,211231520,54.360004,10.147757,0,0,50.1,TUG,13,5.2,7,7,19,4,13,9405693,Germany Federal Republic of,KIEL,DKEZ
1/4/2018 5:09,1.52E+12,3,A,211462260,54.664337,9.937922,0,0,84.2,LAW_ENFORCEMENT,14,1.6,2,4,12,4,13,9452086,Germany Federal Republic of,STABERHUK,DD5730
1/4/2018 5:09,1.52E+12,3,A,210445000,54.22314,12.008502,0,0.1,124,TANKER,73,4.3,7,5,16,4,13,9200081,Cyprus Republic of,KAPRIFOL,5BXX2
1/4/2018 5:09,1.52E+12,3,A,211724850,54.11135,12.092385,0,0,249.1,CARGO,16,3.3,2,5,14,4,13,7431313,Germany Federal Republic of,WIND PROTECTOR,DKDE2
1/4/2018 5:09,1.52E+12,1,A,209143000,54.47542,11.648913,0,11.6,294.5,CARGO,80,5.5,3,9,8,4,13,9085481,Cyprus Republic of,THOPAS,5BGQ4
1/4/2018 5:09,1.52E+12,1,A,211130000,54.37233,12.290613,1,3.9,203.5,LAW_ENFORCEMENT,11,4,7,7,58,4,13,9285811,Germany Federal Republic of,ARKONA,DBBU
1/4/2018 5:09,1.52E+12,1,A,211222720,54.315834,10.134958,0,0,29.6,UNDEFINED,8,3.1,3,5,19,4,13,8917704,Germany Federal Republic of,FALCKENSTEIN,DJQO
1/4/2018 5:09,1.52E+12,1,A,211106060,53.959084,10.876683,0,0,5,PASSENGER,16,1.9,4,5,31,4,13,5315412,Germany Federal Republic of,MARITTIMA,DK3826
1/4/2018 5:09,1.52E+12,1,A,211896000,54.31354,10.133583,1,0,343.6,UNDEFINED,0,2.3,0,0,0,4,13,8400074,Germany Federal Republic of,STRANDE,DFRQ
1/4/2018 5:10,1.52E+12,3,A,211782080,54.16118,12.093701,0,0,231.8,UNDEFINED,38,1.8,9,8,38,4,13,9796121,Germany Federal Republic of,NORDERAUE,DMBJ
1/4/2018 5:10,1.52E+12,3,A,211209900,53.906433,14.248016,0,0,253.6,PASSENGER,12,1.6,5,5,41,4,13,7904578,Germany Federal Republic of,ADLER VINETA,DIAD
1/4/2018 5:10,1.52E+12,3,A,209211000,62.47605,17.343176,1,0.1,336.4,CARGO,74,5.6,6,7,15,4,13,9196199,Cyprus Republic of,FRI PORSGRUNN,5BFG4
1/4/2018 5:10,1.52E+12,1,A,209204000,54.353012,9.891943,0,8.2,118,CARGO,123,8.4,16,6,17,4,13,9371426,Cyprus Republic of,PICTOR J,5BEE3
1/4/2018 5:10,1.52E+12,1,A,209876000,53.895256,14.273717,1,0,54,SAILING,0,4.4,0,0,0,4,13,8407711,Cyprus Republic of,MENTOR,5BWT3
1/4/2018 5:10,1.52E+12,3,A,209718000,53.440475,14.58484,0,0,325.3,CARGO,66,3.6,10,3,14,4,13,8415172,Cyprus Republic of,RABA,5BGM4
1/4/2018 5:10,1.52E+12,1,A,211223400,54.15413,12.093398,0,0,203,TUG,7,4.9,4,6,18,4,13,7407817,Germany Federal Republic of,FAIRPLAY II,DNFZ
1/4/2018 5:10,1.52E+12,3,A,211338680,54.305984,13.117343,0,0.1,159,UNKNOWN,14,1.8,7,2,19,4,13,9218818,Germany Federal Republic of,RANZOW,DBHH
1/4/2018 5:10,1.52E+12,3,A,211577000,56.37218,11.494643,1,15.9,27.1,CARGO,24,8.7,13,13,136,4,13,9458901,Germany Federal Republic of,SVENJA,DIJA2
1/4/2018 5:10,1.52E+12,3,A,209896000,53.89879,14.255627,1,0,346,PASSENGER,25,5.9,19,3,135,4,13,7527887,Cyprus Republic of,KOPERNIK,5BXL3
1/4/2018 5:10,1.52E+12,1,A,211135000,57.3104,20.782038,0,13.6,250,TANKER,19,11,14,14,159,4,13,9298193,Germany Federal Republic of,SEASHARK,DEIG
1/4/2018 5:10,1.52E+12,1,A,211755650,57.716213,11.958074,0,0,290.8,FISHING,35,5.8,7,3,15,4,13,9214484,Germany Federal Republic of,KRISTIN,DFJZ
1/4/2018 5:10,1.52E+12,1,A,211727510,54.4138,11.979067,1,16.2,350.3,PASSENGER,22,5.3,15,12,148,4,13,9587855,Germany Federal Republic of,BERLIN,DKDF2
1/4/2018 5:10,1.52E+12,1,A,209857000,55.344753,14.598335,1,13.6,40.4,CARGO,141,7.8,12,11,10,4,13,9584475,Cyprus Republic of,HEINRICH SCHEPERS,5BVN3
1/4/2018 5:10,1.52E+12,3,A,210537000,54.999496,11.884335,0,0,315,UNKNOWN,28,2.5,11,4,14,4,13,8988715,Cyprus Republic of,GYLFE R,5BRL3
1/4/2018 5:10,1.52E+12,1,A,210008000,55.217705,13.218658,1,15.8,96.8,CARGO,134,7,13,8,7,4,13,9328027,Cyprus Republic of,JORK RULER,5BXR2
1/4/2018 5:10,1.52E+12,3,A,211149000,55.37208,13.152284,1,0,9,PASSENGER,19,5.7,12,14,158,4,13,8703232,Germany Federal Republic of,TOM SAWYER,DGRH
1/4/2018 5:10,1.52E+12,1,A,211230570,54.154667,12.0935,1,0.1,190,UNKNOWN,12,2.2,2,6,29,4,13,8326333,Germany Federal Republic of,FLB 40-3,DBEP
1/4/2018 5:10,1.52E+12,3,A,211422510,57.510876,11.309812,1,12.8,132.4,TANKER,20,7.3,14,14,157,4,13,9255490,Germany Federal Republic of,SEARAY,DEEV
1/4/2018 5:11,1.52E+12,3,A,211330370,54.508575,13.635913,0,0,316.6,TUG,9,5.4,4,8,27,4,13,9210995,Germany Federal Republic of,"FAIRPLAY,25",DIFE
1/4/2018 5:11,1.52E+12,3,A,209151000,55.425613,13.821128,0,0,283.2,CARGO,60,3.8,6,6,18,4,13,9194270,Cyprus Republic of,RIX ATLANTIC,5BWM4
1/4/2018 5:11,1.52E+12,1,A,210167000,55.806435,12.7034,1,15,8,CARGO,130,7,10,10,12,4,13,9349215,Cyprus Republic of,ASTROSPRINTER,C4RJ2
1/4/2018 5:11,1.52E+12,1,A,209066000,54.408016,12.163756,0,10.4,45.6,TANKER,80,4.8,8,8,22,4,13,9778002,Cyprus Republic of,AMULETH,5BTE4
1/4/2018 5:11,1.52E+12,3,A,211245200,55.35557,13.146947,1,8.1,15.7,PASSENGER,28,6.2,22,7,172,4,13,9131797,Germany Federal Republic of,MECKLENBURG VORPOMME,DQLV
1/4/2018 5:11,1.52E+12,1,A,211222700,54.317272,10.13578,0,0,117.4,TUG,8,3.4,4,5,19,4,13,9041150,Germany Federal Republic of,KITZEBERG,DLFB
1/4/2018 5:11,1.52E+12,3,A,211202400,53.907867,14.270614,0,0,315.1,CARGO,64,2.8,8,3,18,4,13,8504208,Germany Federal Republic of,FREDO,DPCD
1/4/2018 5:11,1.52E+12,1,A,211223780,54.110962,12.106562,1,0,268.7,TUG,8,3.9,7,2,20,4,13,9107409,Germany Federal Republic of,FAIRPLAY XII,DMJT
1/4/2018 5:11,1.52E+12,3,A,209070000,55.46873,10.531575,1,0,57.2,UNKNOWN,45,6.1,10,10,65,4,13,9523378,Cyprus Republic of,POLAR QUEEN,5BDG3
1/4/2018 5:11,1.52E+12,3,A,210326000,56.413204,10.925821,0,0,289,UNKNOWN,28,4,6,8,80,4,13,8422723,Cyprus Republic of,ODIN R,P3GX7
1/4/2018 5:11,1.52E+12,3,A,211542610,54.305763,13.118433,1,0,319,FISHING,10,2.4,5,2,18,4,13,9573359,Germany Federal Republic of,CLUPEA,DBFM
1/4/2018 5:11,1.52E+12,1,A,211611070,54.367924,10.170945,0,2.6,198.4,TUG,13,5.3,5,3,15,4,13,9241243,Germany Federal Republic of,STEIN,DKYR
1/4/2018 5:11,1.52E+12,3,A,211234480,54.704334,20.458834,0,0,0,CARGO,93,5.9,16,2,8,4,13,9126211,Germany Federal Republic of,DORNBUSCH,DIOD
1/4/2018 5:11,1.52E+12,3,A,209488000,54.940445,13.45309,1,10,247.9,CARGO,79,5.9,8,5,10,4,13,9190183,Cyprus Republic of,FRI BREVIK,5BFH4
1/4/2018 5:11,1.52E+12,3,A,210207000,59.409225,22.33073,1,16.6,233.7,CARGO,141,7.9,12,11,10,4,13,9483695,Cyprus Republic of,NORDIC BREMEN,5BSY3
1/4/2018 5:11,1.52E+12,1,A,211787060,54.337883,10.169753,1,0,321,PASSENGER,49,3.8,9,9,49,4,13,9481805,Germany Federal Republic of,MV HIIUMAA,DMEK
1/4/2018 5:11,1.52E+12,1,A,211188000,54.62355,11.314417,1,15.9,208.7,PASSENGER,24,5.5,12,12,118,4,13,9151541,Germany Federal Republic of,DEUTSCHLAND,DMLQ
1/4/2018 5:11,1.52E+12,3,A,209213000,54.398773,18.682198,1,0,272.5,TANKER,86,4.3,6,7,14,4,13,9174098,Cyprus Republic of,DONIZETTI,5BXM4
1/4/2018 5:11,1.52E+12,3,A,211209510,54.1136,12.088845,0,0,252,PASSENGER,13,1.9,1,5,16,4,13,8738108,Germany Federal Republic of,MERKUR 2,DJNK
1/4/2018 5:11,1.52E+12,3,A,211215730,54.361794,10.146584,0,0,354.1,UNDEFINED,10,2.5,6,3,38,4,13,8501529,Germany Federal Republic of,KIEL,DLQO
1/4/2018 5:12,1.52E+12,3,A,211265530,54.5675,10.991333,1,13.8,84,CARGO,86,5.1,16,3,10,4,13,9173329,Germany Federal Republic of,RAGNA,DGOG
1/4/2018 5:12,1.52E+12,1,A,211216490,54.15383,12.093,0,0,178,TUG,10,4.5,4,4,19,4,13,9021124,Germany Federal Republic of,BUGSIER 16,DADR
1/4/2018 5:12,1.52E+12,3,A,209240000,59.461166,24.654167,1,0,254.9,TANKER,75,4.6,11,7,16,4,13,9430210,Cyprus Republic of,GOGLAND,5BYF4
1/4/2018 5:12,1.52E+12,1,A,209114000,57.441174,10.552809,0,0,351.2,CARGO,79,2.5,5,7,10,4,13,9173185,Cyprus Republic of,RIX AMETHYST,5BQN4
1/4/2018 5:12,1.52E+12,3,A,211462260,54.66434,9.937943,0,0,84.2,LAW_ENFORCEMENT,14,1.6,2,4,12,4,13,9452086,Germany Federal Republic of,STABERHUK,DD5730
1/4/2018 5:12,1.52E+12,1,A,211190000,54.58825,11.296317,0,13.5,23,PASSENGER,17,6,12,12,124,4,13,9151539,Germany Federal Republic of,SCHLESWIG-HOLSTEIN,DMLM
1/4/2018 5:12,1.52E+12,3,A,210852000,55.1759,13.898983,0,3.7,101.8,CARGO,45,3.8,7,7,45,4,13,9211066,Cyprus Republic of,FRI KARMSUND,5BBW4
1/4/2018 5:12,1.52E+12,1,A,210605000,56.555367,17.565384,0,13.6,26.6,CARGO,8,7.5,9,9,121,4,13,9129469,Cyprus Republic of,ATLANTIC COAST,5BQZ3
1/4/2018 5:12,1.52E+12,3,A,211298240,54.10993,12.087212,0,0,131.4,ANTI_POLLUTION,37,2.3,7,3,12,4,13,9181089,Germany Federal Republic of,VILM,DFGH
1/4/2018 5:12,1.52E+12,3,A,211222710,54.37028,10.155918,0,0.1,241.5,TUG,9,4.2,7,2,18,4,13,8200321,Germany Federal Republic of,HOLTENAU,DKFW
1/4/2018 5:12,1.52E+12,1,A,211845000,56.87775,20.650213,1,20.3,182,CARGO,141,7.3,11,11,13,4,13,9336244,Germany Federal Republic of,CONTAINERSHIPS 8,DDAF2
1/4/2018 5:12,1.52E+12,1,A,209777000,57.877693,20.029825,0,12.2,38,CARGO,166,9.6,20,6,18,4,13,9354533,Cyprus Republic of,VLADIMIR,5BSL2
1/4/2018 5:12,1.52E+12,3,A,211787800,54.169617,12.102883,0,0,0,PILOT,8,1.2,5,0,7,4,13,9817195,Germany Federal Republic of,PILOT KNURRHAHN,DKEC2
1/4/2018 5:12,1.52E+12,1,A,209792000,59.51514,21.578423,1,15.2,277,CARGO,139,8.5,11,12,12,4,13,9461594,Cyprus Republic of,STEFAN SIBUM,5BQX3
1/4/2018 5:12,1.52E+12,1,A,209359000,55.000168,11.8765,0,0,318.1,DREDGING,17,1.9,7,8,37,4,13,1167312,Cyprus Republic of,GUNGNER R,5BLT3
1/4/2018 5:13,1.52E+12,3,A,211782080,54.161175,12.09364,0,0,231.8,UNDEFINED,38,1.8,9,8,38,4,13,9796121,Germany Federal Republic of,NORDERAUE,DMBJ
1/4/2018 5:13,1.52E+12,1,A,211317720,54.514526,13.648797,0,0,357.9,FISHING,17,3,1,5,8,4,13,8429094,Germany Federal Republic of,CHRISTIN-BETTINA,DNRM
1/4/2018 5:13,1.52E+12,1,A,211896000,54.313538,10.133587,1,0,343.6,UNDEFINED,0,2.3,0,0,0,4,13,8400074,Germany Federal Republic of,STRANDE,DFRQ
1/4/2018 5:13,1.52E+12,1,A,210084000,59.125614,19.65159,1,11.6,37.3,CARGO,93,7.9,17,1,17,4,13,9516179,Cyprus Republic of,SEA ENDURANCE,5BQB3
1/4/2018 5:13,1.52E+12,3,A,211338680,54.305977,13.11736,0,0,194.4,UNKNOWN,14,1.8,7,2,19,4,13,9218818,Germany Federal Republic of,RANZOW,DBHH
1/4/2018 5:13,1.52E+12,3,A,211570140,54.36908,10.136726,1,0,256,UNKNOWN,8,2.7,5,4,18,4,13,9644067,Germany Federal Republic of,SAATSEE,DLJU
1/4/2018 5:13,1.52E+12,1,A,211130000,54.36898,12.28733,1,3.7,208.8,LAW_ENFORCEMENT,11,4,7,7,58,4,13,9285811,Germany Federal Republic of,ARKONA,DBBU
1/4/2018 5:13,1.52E+12,3,A,209896000,53.8988,14.255645,1,0,346,PASSENGER,25,5.9,19,3,135,4,13,7527887,Cyprus Republic of,KOPERNIK,5BXL3
1/4/2018 5:13,1.52E+12,3,A,209273000,57.04497,24.07738,0,0,213.3,CARGO,76,5.3,7,8,14,4,13,9472012,Cyprus Republic of,ALSTERTAL,5BMF2
1/4/2018 5:13,1.52E+12,1,A,210318000,54.519875,12.202333,0,10.9,199.1,TANKER,70,5.8,2,13,20,4,13,9377092,Cyprus Republic of,LEENI,C4LT2
1/4/2018 5:13,1.52E+12,1,A,211638130,54.11197,12.089685,1,0,0,UNKNOWN,36,3.6,5,5,13,4,13,6818617,Germany Federal Republic of,KREBS HELIOS,DJFO2
1/4/2018 5:13,1.52E+12,3,A,211240870,54.323383,10.145077,1,0,292.5,PASSENGER,10,3,6,2,18,4,13,5337771,Germany Federal Republic of,MS STADT KIEL,DJUY
1/4/2018 5:13,1.52E+12,3,A,210169000,54.5205,10.371282,1,4.7,245.5,CARGO,141,8.2,12,11,10,4,13,9584865,Cyprus Republic of,KATHARINA SCHEPERS,5BNZ3
